year;month;location;location_type;category;grape_type;volume_hl;value_usd
2019;7;GO;Brazil_State;Sales;Sparkling;832;1902.2
2019;8;GO;Brazil_State;Production;Table;57;87.07
2019;8;GO;Brazil_State;Production;Wine;4720;18795.79
2019;8;GO;Brazil_State;Production;Sparkling;4101;6623.58
2019;8;GO;Brazil_State;Sales;Table;3240;7793.65
2019;8;GO;Brazil_State;Sales;Wine;4628;8146.16
2019;8;GO;Brazil_State;Sales;Sparkling;628;1937.5
2019;9;GO;Brazil_State;Production;Table;4557;10165.42
2019;9;GO;Brazil_State;Production;Wine;1426;3990.81
2019;9;GO;Brazil_State;Production;Sparkling;2988;6046.86
2019;9;GO;Brazil_State;Sales;Table;1014;2594.38
2019;9;GO;Brazil_State;Sales;Wine;4809;18372.99
2019;9;GO;Brazil_State;Sales;Sparkling;1937;7435.88
2019;10;GO;Brazil_State;Production;Table;3606;6444.18
2019;10;GO;Brazil_State;Production;Wine;3654;11274.67
2019;10;GO;Brazil_State;Production;Sparkling;70;260.55
2019;10;GO;Brazil_State;Sales;Table;1975;6140.05
2019;10;GO;Brazil_State;Sales;Wine;1149;3010.21
2019;10;GO;Brazil_State;Sales;Sparkling;439;1109.04
2019;11;GO;Brazil_State;Production;Table;2665;8943.88
2019;11;GO;Brazil_State;Production;Wine;4571;14614.38
2019;11;GO;Brazil_State;Production;Sparkling;55;135.07
2019;11;GO;Brazil_State;Sales;Table;4550;10350.45
2019;11;GO;Brazil_State;Sales;Wine;3600;11345.83
2019;11;GO;Brazil_State;Sales;Sparkling;4155;14398.12
2019;12;GO;Brazil_State;Production;Table;4983;19209.15
2019;12;GO;Brazil_State;Production;Wine;674;1355.51
2019;12;GO;Brazil_State;Production;Sparkling;3199;4960.19
2019;12;GO;Brazil_State;Sales;Table;3601;6728.04
2019;12;GO;Brazil_State;Sales;Wine;1245;1911.79
2019;12;GO;Brazil_State;Sales;Sparkling;3408;12390.36
2020;1;GO;Brazil_State;Production;Table;4294;8180.31
2020;1;GO;Brazil_State;Production;Wine;221;571.03
2020;1;GO;Brazil_State;Production;Sparkling;4113;9355.43
2020;1;GO;Brazil_State;Sales;Table;1468;4979.76
2020;1;GO;Brazil_State;Sales;Wine;803;2534.92
2020;1;GO;Brazil_State;Sales;Sparkling;2773;5907.84
2020;2;GO;Brazil_State;Production;Table;3060;10417.81
2020;2;GO;Brazil_State;Production;Wine;217;515.38
2020;2;GO;Brazil_State;Production;Sparkling;1727;2856.8
2020;2;GO;Brazil_State;Sales;Table;1536;2634.14
2020;2;GO;Brazil_State;Sales;Wine;320;977.99
2020;2;GO;Brazil_State;Sales;Sparkling;1256;4847.01
2020;3;GO;Brazil_State;Production;Table;3131;9093.06
2020;3;GO;Brazil_State;Production;Wine;2341;5690.47
2020;3;GO;Brazil_State;Production;Sparkling;4412;17393.99
2020;3;GO;Brazil_State;Sales;Table;288;666.29
2020;3;GO;Brazil_State;Sales;Wine;1488;5600.34
2020;3;GO;Brazil_State;Sales;Sparkling;1510;4413.23
2020;4;GO;Brazil_State;Production;Table;3129;7242.31
2020;4;GO;Brazil_State;Production;Wine;2308;3985.12
2020;4;GO;Brazil_State;Production;Sparkling;3791;14395.4
2020;4;GO;Brazil_State;Sales;Table;2543;4790.1
2020;4;GO;Brazil_State;Sales;Wine;181;552.79
2020;4;GO;Brazil_State;Sales;Sparkling;3506;6912.71
2020;5;GO;Brazil_State;Production;Table;1813;6071.33
2020;5;GO;Brazil_State;Production;Wine;1334;3628.68
2020;5;GO;Brazil_State;Production;Sparkling;4832;13438.19
2020;5;GO;Brazil_State;Sales;Table;4557;11274.31
2020;5;GO;Brazil_State;Sales;Wine;4431;15080.78
2020;5;GO;Brazil_State;Sales;Sparkling;4995;18751.9
2020;6;GO;Brazil_State;Production;Table;4176;10831.39
2020;6;GO;Brazil_State;Production;Wine;489;1012.63
2020;6;GO;Brazil_State;Production;Sparkling;1968;7436.66
2020;6;GO;Brazil_State;Sales;Table;4455;8259.0
2020;6;GO;Brazil_State;Sales;Wine;1411;4448.64
2020;6;GO;Brazil_State;Sales;Sparkling;753;2704.39
2020;7;GO;Brazil_State;Production;Table;972;1596.27
2020;7;GO;Brazil_State;Production;Wine;225;713.21
2020;7;GO;Brazil_State;Production;Sparkling;985;3772.12
2020;7;GO;Brazil_State;Sales;Table;355;622.97
2020;7;GO;Brazil_State;Sales;Wine;2440;9242.58
2020;7;GO;Brazil_State;Sales;Sparkling;4857;10577.94
2020;8;GO;Brazil_State;Production;Table;1515;4933.7
2020;8;GO;Brazil_State;Production;Wine;452;689.71
2020;8;GO;Brazil_State;Production;Sparkling;2720;6758.42
2020;8;GO;Brazil_State;Sales;Table;2700;8165.43
2020;8;GO;Brazil_State;Sales;Wine;792;2840.64
2020;8;GO;Brazil_State;Sales;Sparkling;2398;4716.54
2020;9;GO;Brazil_State;Production;Table;800;2122.8
2020;9;GO;Brazil_State;Production;Wine;4017;14824.77
2020;9;GO;Brazil_State;Production;Sparkling;1667;5296.72
2020;9;GO;Brazil_State;Sales;Table;3383;7027.9
2020;9;GO;Brazil_State;Sales;Wine;561;1438.78
2020;9;GO;Brazil_State;Sales;Sparkling;302;692.62
2020;10;GO;Brazil_State;Production;Table;678;1612.19
2020;10;GO;Brazil_State;Production;Wine;1775;4200.1
2020;10;GO;Brazil_State;Production;Sparkling;1751;5050.65
2020;10;GO;Brazil_State;Sales;Table;4128;16337.39
2020;10;GO;Brazil_State;Sales;Wine;2857;4293.26
2020;10;GO;Brazil_State;Sales;Sparkling;3504;13599.47
2020;11;GO;Brazil_State;Production;Table;1074;2593.7
2020;11;GO;Brazil_State;Production;Wine;556;2079.16
2020;11;GO;Brazil_State;Production;Sparkling;1103;2407.52
2020;11;GO;Brazil_State;Sales;Table;1954;5597.52
2020;11;GO;Brazil_State;Sales;Wine;4972;12906.48
2020;11;GO;Brazil_State;Sales;Sparkling;2944;8786.35
2020;12;GO;Brazil_State;Production;Table;1150;2312.84
2020;12;GO;Brazil_State;Production;Wine;1505;3252.65
2020;12;GO;Brazil_State;Production;Sparkling;3134;5405.89
2020;12;GO;Brazil_State;Sales;Table;2781;8790.42
2020;12;GO;Brazil_State;Sales;Wine;808;1492.33
2020;12;GO;Brazil_State;Sales;Sparkling;3166;8202.12
2021;1;GO;Brazil_State;Production;Table;1364;4106.46
2021;1;GO;Brazil_State;Production;Wine;4079;6823.49
2021;1;GO;Brazil_State;Production;Sparkling;3235;6836.45
2021;1;GO;Brazil_State;Sales;Table;1367;4216.28
2021;1;GO;Brazil_State;Sales;Wine;4433;8862.99
2021;1;GO;Brazil_State;Sales;Sparkling;4037;9510.24
2021;2;GO;Brazil_State;Production;Table;1280;3880.71
2021;2;GO;Brazil_State;Production;Wine;2662;6108.89
2021;2;GO;Brazil_State;Production;Sparkling;1958;6513.81
2021;2;GO;Brazil_State;Sales;Table;1840;4867.11
2021;2;GO;Brazil_State;Sales;Wine;2978;6765.96
2021;2;GO;Brazil_State;Sales;Sparkling;1138;2696.11
2021;3;GO;Brazil_State;Production;Table;2431;4847.85
2021;3;GO;Brazil_State;Production;Wine;2995;9917.5
2021;3;GO;Brazil_State;Production;Sparkling;1215;1977.81
2021;3;GO;Brazil_State;Sales;Table;2075;8014.72
2021;3;GO;Brazil_State;Sales;Wine;1037;3392.23
2021;3;GO;Brazil_State;Sales;Sparkling;1489;4975.81
2021;4;GO;Brazil_State;Production;Table;918;2443.88
2021;4;GO;Brazil_State;Production;Wine;1179;2188.68
2021;4;GO;Brazil_State;Production;Sparkling;4506;15541.29
2021;4;GO;Brazil_State;Sales;Table;1984;3624.02
2021;4;GO;Brazil_State;Sales;Wine;1689;5079.28
2021;4;GO;Brazil_State;Sales;Sparkling;80;166.38
2021;5;GO;Brazil_State;Production;Table;918;1420.83
2021;5;GO;Brazil_State;Production;Wine;1000;1870.87
2021;5;GO;Brazil_State;Production;Sparkling;3650;13111.93
2021;5;GO;Brazil_State;Sales;Table;351;1251.66
2021;5;GO;Brazil_State;Sales;Wine;2994;5541.03
2021;5;GO;Brazil_State;Sales;Sparkling;1973;6559.1
2021;6;GO;Brazil_State;Production;Table;2765;8058.72
2021;6;GO;Brazil_State;Production;Wine;3948;11748.38
2021;6;GO;Brazil_State;Production;Sparkling;1228;4656.81
2021;6;GO;Brazil_State;Sales;Table;4923;9475.38
2021;6;GO;Brazil_State;Sales;Wine;577;2122.81
2021;6;GO;Brazil_State;Sales;Sparkling;261;713.5
2021;7;GO;Brazil_State;Production;Table;2380;9200.54
2021;7;GO;Brazil_State;Production;Wine;1082;2102.63
2021;7;GO;Brazil_State;Production;Sparkling;1890;7391.5
2021;7;GO;Brazil_State;Sales;Table;4736;14179.93
2021;7;GO;Brazil_State;Sales;Wine;4601;7118.58
2021;7;GO;Brazil_State;Sales;Sparkling;4224;14594.28
2021;8;GO;Brazil_State;Production;Table;672;1545.69
2021;8;GO;Brazil_State;Production;Wine;3435;11757.89
2021;8;GO;Brazil_State;Production;Sparkling;1667;2573.3
2021;8;GO;Brazil_State;Sales;Table;436;920.06
2021;8;GO;Brazil_State;Sales;Wine;4183;10663.22
2021;8;GO;Brazil_State;Sales;Sparkling;2017;4305.69
2021;9;GO;Brazil_State;Production;Table;290;1103.25
2021;9;GO;Brazil_State;Production;Wine;611;1799.03
2021;9;GO;Brazil_State;Production;Sparkling;1979;6917.7
2021;9;GO;Brazil_State;Sales;Table;2829;10732.69
2021;9;GO;Brazil_State;Sales;Wine;1727;5804.03
2021;9;GO;Brazil_State;Sales;Sparkling;3406;11137.72
2021;10;GO;Brazil_State;Production;Table;4227;8447.13
2021;10;GO;Brazil_State;Production;Wine;3891;8885.23
2021;10;GO;Brazil_State;Production;Sparkling;2491;7504.58
2021;10;GO;Brazil_State;Sales;Table;644;2132.77
2021;10;GO;Brazil_State;Sales;Wine;4146;11209.08
2021;10;GO;Brazil_State;Sales;Sparkling;1546;5478.76
2021;11;GO;Brazil_State;Production;Table;4816;19033.35
2021;11;GO;Brazil_State;Production;Wine;1651;2521.75
2021;11;GO;Brazil_State;Production;Sparkling;2045;4660.82
2021;11;GO;Brazil_State;Sales;Table;542;1642.37
2021;11;GO;Brazil_State;Sales;Wine;199;613.98
2021;11;GO;Brazil_State;Sales;Sparkling;448;1492.99
2021;12;GO;Brazil_State;Production;Table;4526;12961.2
2021;12;GO;Brazil_State;Production;Wine;344;905.21
2021;12;GO;Brazil_State;Production;Sparkling;1603;5749.97
2021;12;GO;Brazil_State;Sales;Table;1996;7183.44
2021;12;GO;Brazil_State;Sales;Wine;303;1128.65
2021;12;GO;Brazil_State;Sales;Sparkling;1370;3420.35
2022;1;GO;Brazil_State;Production;Table;2933;5129.02
2022;1;GO;Brazil_State;Production;Wine;2175;3799.56
2022;1;GO;Brazil_State;Production;Sparkling;450;773.85
2022;1;GO;Brazil_State;Sales;Table;2426;5917.66
2022;1;GO;Brazil_State;Sales;Wine;3901;11022.74
2022;1;GO;Brazil_State;Sales;Sparkling;134;288.14
2022;2;GO;Brazil_State;Production;Table;3935;10292.6
2022;2;GO;Brazil_State;Production;Wine;4407;15769.61
2022;2;GO;Brazil_State;Production;Sparkling;680;2030.73
2022;2;GO;Brazil_State;Sales;Table;2421;5870.49
2022;2;GO;Brazil_State;Sales;Wine;3717;13085.4
2022;2;GO;Brazil_State;Sales;Sparkling;1698;6017.28
2022;3;GO;Brazil_State;Production;Table;1319;4903.07
2022;3;GO;Brazil_State;Production;Wine;368;1407.99
2022;3;GO;Brazil_State;Production;Sparkling;3525;13225.15
2022;3;GO;Brazil_State;Sales;Table;2828;5069.95
2022;3;GO;Brazil_State;Sales;Wine;4184;10919.37
2022;3;GO;Brazil_State;Sales;Sparkling;879;2536.34
2022;4;GO;Brazil_State;Production;Table;2698;9160.21
2022;4;GO;Brazil_State;Production;Wine;1152;4209.91
2022;4;GO;Brazil_State;Production;Sparkling;1870;4054.6
2022;4;GO;Brazil_State;Sales;Table;3208;5012.27
2022;4;GO;Brazil_State;Sales;Wine;3734;9622.16
2022;4;GO;Brazil_State;Sales;Sparkling;3007;5267.46
2022;5;GO;Brazil_State;Production;Table;1989;4129.91
2022;5;GO;Brazil_State;Production;Wine;4880;9059.72
2022;5;GO;Brazil_State;Production;Sparkling;3825;11734.51
2022;5;GO;Brazil_State;Sales;Table;698;1534.41
2022;5;GO;Brazil_State;Sales;Wine;2192;3464.02
2022;5;GO;Brazil_State;Sales;Sparkling;1595;3239.33
2022;6;GO;Brazil_State;Production;Table;4139;14796.49
2022;6;GO;Brazil_State;Production;Wine;1326;4716.52
2022;6;GO;Brazil_State;Production;Sparkling;3838;7896.44
2022;6;GO;Brazil_State;Sales;Table;2857;8641.49
2022;6;GO;Brazil_State;Sales;Wine;205;468.67
2022;6;GO;Brazil_State;Sales;Sparkling;514;1546.39
2022;7;GO;Brazil_State;Production;Table;4365;9418.05
2022;7;GO;Brazil_State;Production;Wine;166;488.36
2022;7;GO;Brazil_State;Production;Sparkling;1424;5301.5
2022;7;GO;Brazil_State;Sales;Table;4453;9459.07
2022;7;GO;Brazil_State;Sales;Wine;4367;14859.92
2022;7;GO;Brazil_State;Sales;Sparkling;846;2797.97
2022;8;GO;Brazil_State;Production;Table;200;784.08
2022;8;GO;Brazil_State;Production;Wine;161;296.49
2022;8;GO;Brazil_State;Production;Sparkling;2429;9504.32
2022;8;GO;Brazil_State;Sales;Table;210;373.61
2022;8;GO;Brazil_State;Sales;Wine;327;1307.46
2022;8;GO;Brazil_State;Sales;Sparkling;4642;17227.58
2022;9;GO;Brazil_State;Production;Table;1965;5472.95
2022;9;GO;Brazil_State;Production;Wine;352;1006.31
2022;9;GO;Brazil_State;Production;Sparkling;4331;16061.17
2022;9;GO;Brazil_State;Sales;Table;4818;13110.27
2022;9;GO;Brazil_State;Sales;Wine;3884;9081.02
2022;9;GO;Brazil_State;Sales;Sparkling;4828;7284.69
2022;10;GO;Brazil_State;Production;Table;3880;9521.27
2022;10;GO;Brazil_State;Production;Wine;3231;9916.75
2022;10;GO;Brazil_State;Production;Sparkling;1048;3678.33
2022;10;GO;Brazil_State;Sales;Table;334;1093.29
2022;10;GO;Brazil_State;Sales;Wine;2210;5542.84
2022;10;GO;Brazil_State;Sales;Sparkling;1544;2385.01
2022;11;GO;Brazil_State;Production;Table;2593;9101.58
2022;11;GO;Brazil_State;Production;Wine;1891;5533.0
2022;11;GO;Brazil_State;Production;Sparkling;1451;3397.78
2022;11;GO;Brazil_State;Sales;Table;4572;16440.2
2022;11;GO;Brazil_State;Sales;Wine;2017;6504.67
2022;11;GO;Brazil_State;Sales;Sparkling;2781;4833.74
2022;12;GO;Brazil_State;Production;Table;2679;10054.45
2022;12;GO;Brazil_State;Production;Wine;1107;2629.42
2022;12;GO;Brazil_State;Production;Sparkling;807;1922.36
2022;12;GO;Brazil_State;Sales;Table;1693;4682.72
2022;12;GO;Brazil_State;Sales;Wine;73;238.74
2022;12;GO;Brazil_State;Sales;Sparkling;3147;8276.83
2023;1;GO;Brazil_State;Production;Table;2592;6883.41
2023;1;GO;Brazil_State;Production;Wine;4005;10251.8
2023;1;GO;Brazil_State;Production;Sparkling;4353;6997.47
2023;1;GO;Brazil_State;Sales;Table;1355;5261.39
2023;1;GO;Brazil_State;Sales;Wine;3678;9781.96
2023;1;GO;Brazil_State;Sales;Sparkling;616;1731.86
2023;2;GO;Brazil_State;Production;Table;4182;15274.03
2023;2;GO;Brazil_State;Production;Wine;3750;10222.04
2023;2;GO;Brazil_State;Production;Sparkling;2449;8868.98
2023;2;GO;Brazil_State;Sales;Table;1770;4147.96
2023;2;GO;Brazil_State;Sales;Wine;4366;16042.52
2023;2;GO;Brazil_State;Sales;Sparkling;3495;5648.76
2023;3;GO;Brazil_State;Production;Table;348;751.16
2023;3;GO;Brazil_State;Production;Wine;820;2447.44
2023;3;GO;Brazil_State;Production;Sparkling;1512;2646.86
2023;3;GO;Brazil_State;Sales;Table;2182;7682.73
2023;3;GO;Brazil_State;Sales;Wine;1040;2713.48
2023;3;GO;Brazil_State;Sales;Sparkling;88;140.09
2023;4;GO;Brazil_State;Production;Table;4907;15299.53
2023;4;GO;Brazil_State;Production;Wine;3043;8915.1
2023;4;GO;Brazil_State;Production;Sparkling;423;1492.16
2023;4;GO;Brazil_State;Sales;Table;4301;11845.27
2023;4;GO;Brazil_State;Sales;Wine;1163;4345.37
2023;4;GO;Brazil_State;Sales;Sparkling;2448;8199.98
2023;5;GO;Brazil_State;Production;Table;1315;4154.63
2023;5;GO;Brazil_State;Production;Wine;3173;7417.76
2023;5;GO;Brazil_State;Production;Sparkling;558;1931.3
2023;5;GO;Brazil_State;Sales;Table;1737;4899.87
2023;5;GO;Brazil_State;Sales;Wine;1438;3310.57
2023;5;GO;Brazil_State;Sales;Sparkling;2978;10510.21
2023;6;GO;Brazil_State;Production;Table;4849;16934.98
2023;6;GO;Brazil_State;Production;Wine;1883;3439.93
2023;6;GO;Brazil_State;Production;Sparkling;3264;6998.47
2023;6;GO;Brazil_State;Sales;Table;4161;7586.0
2023;6;GO;Brazil_State;Sales;Wine;156;255.37
2023;6;GO;Brazil_State;Sales;Sparkling;4428;10821.43
2023;7;GO;Brazil_State;Production;Table;3194;7597.26
2023;7;GO;Brazil_State;Production;Wine;4743;8638.24
2023;7;GO;Brazil_State;Production;Sparkling;2487;9049.64
2023;7;GO;Brazil_State;Sales;Table;475;957.73
2023;7;GO;Brazil_State;Sales;Wine;3338;8029.8
2023;7;GO;Brazil_State;Sales;Sparkling;1289;4926.57
2023;8;GO;Brazil_State;Production;Table;4263;6794.03
2023;8;GO;Brazil_State;Production;Wine;3089;5711.89
2023;8;GO;Brazil_State;Production;Sparkling;2137;7581.7
2023;8;GO;Brazil_State;Sales;Table;2634;4380.29
2023;8;GO;Brazil_State;Sales;Wine;3563;6373.82
2023;8;GO;Brazil_State;Sales;Sparkling;4795;16309.69
2023;9;GO;Brazil_State;Production;Table;4433;11792.56
2023;9;GO;Brazil_State;Production;Wine;4557;11601.77
2023;9;GO;Brazil_State;Production;Sparkling;185;698.72
2023;9;GO;Brazil_State;Sales;Table;4904;9134.8
2023;9;GO;Brazil_State;Sales;Wine;2807;6453.63
2023;9;GO;Brazil_State;Sales;Sparkling;430;1565.68
2023;10;GO;Brazil_State;Production;Table;1578;4827.2
2023;10;GO;Brazil_State;Production;Wine;3678;13203.88
2023;10;GO;Brazil_State;Production;Sparkling;4177;14853.95
2023;10;GO;Brazil_State;Sales;Table;4336;14387.85
2023;10;GO;Brazil_State;Sales;Wine;2171;3800.17
2023;10;GO;Brazil_State;Sales;Sparkling;2968;8357.88
2023;11;GO;Brazil_State;Production;Table;522;804.58
2023;11;GO;Brazil_State;Production;Wine;1386;3323.61
2023;11;GO;Brazil_State;Production;Sparkling;2335;6426.73
2023;11;GO;Brazil_State;Sales;Table;4609;8929.9
2023;11;GO;Brazil_State;Sales;Wine;4707;7700.25
2023;11;GO;Brazil_State;Sales;Sparkling;2690;10751.59
2023;12;GO;Brazil_State;Production;Table;1306;2934.59
2023;12;GO;Brazil_State;Production;Wine;2768;11062.39
2023;12;GO;Brazil_State;Production;Sparkling;2860;10823.64
2023;12;GO;Brazil_State;Sales;Table;2015;6960.54
2023;12;GO;Brazil_State;Sales;Wine;2891;6543.85
2023;12;GO;Brazil_State;Sales;Sparkling;4876;10153.93
2024;1;GO;Brazil_State;Production;Table;2242;5587.02
2024;1;GO;Brazil_State;Production;Wine;4115;8433.7
2024;1;GO;Brazil_State;Production;Sparkling;4136;7401.86
2024;1;GO;Brazil_State;Sales;Table;915;2205.8
2024;1;GO;Brazil_State;Sales;Wine;3083;6153.33
2024;1;GO;Brazil_State;Sales;Sparkling;2181;4810.35
2024;2;GO;Brazil_State;Production;Table;2092;5564.02
2024;2;GO;Brazil_State;Production;Wine;427;1447.61
2024;2;GO;Brazil_State;Production;Sparkling;4538;10537.75
2024;2;GO;Brazil_State;Sales;Table;3357;11195.63
2024;2;GO;Brazil_State;Sales;Wine;2646;7744.47
2024;2;GO;Brazil_State;Sales;Sparkling;2429;8894.8
2024;3;GO;Brazil_State;Production;Table;3653;7864.24
2024;3;GO;Brazil_State;Production;Wine;3992;7665.54
2024;3;GO;Brazil_State;Production;Sparkling;1092;4169.19
2024;3;GO;Brazil_State;Sales;Table;2588;10159.11
2024;3;GO;Brazil_State;Sales;Wine;1926;3524.24
2024;3;GO;Brazil_State;Sales;Sparkling;4258;16866.66
2024;4;GO;Brazil_State;Production;Table;3451;8158.0
2024;4;GO;Brazil_State;Production;Wine;2707;6646.46
2024;4;GO;Brazil_State;Production;Sparkling;4611;7720.96
2024;4;GO;Brazil_State;Sales;Table;2706;8111.32
2024;4;GO;Brazil_State;Sales;Wine;2879;8356.68
2024;4;GO;Brazil_State;Sales;Sparkling;4862;12188.47
2024;5;GO;Brazil_State;Production;Table;616;1131.38
2024;5;GO;Brazil_State;Production;Wine;2037;3892.19
2024;5;GO;Brazil_State;Production;Sparkling;3310;11260.57
2024;5;GO;Brazil_State;Sales;Table;3301;9650.74
2024;5;GO;Brazil_State;Sales;Wine;1766;3499.02
2024;5;GO;Brazil_State;Sales;Sparkling;1360;3950.29
2024;6;GO;Brazil_State;Production;Table;4786;8421.85
2024;6;GO;Brazil_State;Production;Wine;4307;11808.47
2024;6;GO;Brazil_State;Production;Sparkling;2032;4606.41
2024;6;GO;Brazil_State;Sales;Table;518;1947.9
2024;6;GO;Brazil_State;Sales;Wine;4405;9629.9
2024;6;GO;Brazil_State;Sales;Sparkling;1189;3698.97
2024;7;GO;Brazil_State;Production;Table;1001;3826.66
2024;7;GO;Brazil_State;Production;Wine;3056;7046.63
2024;7;GO;Brazil_State;Production;Sparkling;1890;4287.76
2024;7;GO;Brazil_State;Sales;Table;900;3587.47
2024;7;GO;Brazil_State;Sales;Wine;1241;2372.34
2024;7;GO;Brazil_State;Sales;Sparkling;2112;3393.9
2024;8;GO;Brazil_State;Production;Table;4449;16537.16
2024;8;GO;Brazil_State;Production;Wine;354;1003.0
2024;8;GO;Brazil_State;Production;Sparkling;4958;12758.42
2024;8;GO;Brazil_State;Sales;Table;2854;5819.37
2024;8;GO;Brazil_State;Sales;Wine;762;2110.54
2024;8;GO;Brazil_State;Sales;Sparkling;1731;4036.03
2024;9;GO;Brazil_State;Production;Table;224;845.44
2024;9;GO;Brazil_State;Production;Wine;1466;4094.86
2024;9;GO;Brazil_State;Production;Sparkling;4903;17363.68
2024;9;GO;Brazil_State;Sales;Table;4316;9157.38
2024;9;GO;Brazil_State;Sales;Wine;4810;14839.46
2024;9;GO;Brazil_State;Sales;Sparkling;4032;15683.09
2024;10;GO;Brazil_State;Production;Table;2460;3741.35
2024;10;GO;Brazil_State;Production;Wine;543;1019.81
2024;10;GO;Brazil_State;Production;Sparkling;2336;5291.08
2024;10;GO;Brazil_State;Sales;Table;1590;2553.85
2024;10;GO;Brazil_State;Sales;Wine;4006;14601.44
2024;10;GO;Brazil_State;Sales;Sparkling;3144;7043.21
2024;11;GO;Brazil_State;Production;Table;3397;11077.66
2024;11;GO;Brazil_State;Production;Wine;4765;15087.64
2024;11;GO;Brazil_State;Production;Sparkling;3785;12604.98
2024;11;GO;Brazil_State;Sales;Table;3013;8880.34
2024;11;GO;Brazil_State;Sales;Wine;4465;9247.42
2024;11;GO;Brazil_State;Sales;Sparkling;4898;7416.21
2024;12;GO;Brazil_State;Production;Table;1087;3621.8
2024;12;GO;Brazil_State;Production;Wine;2924;7823.52
2024;12;GO;Brazil_State;Production;Sparkling;155;493.35
2024;12;GO;Brazil_State;Sales;Table;2990;7438.2
2024;12;GO;Brazil_State;Sales;Wine;3545;8627.33
2024;12;GO;Brazil_State;Sales;Sparkling;4361;16308.55
2015;1;MA;Brazil_State;Production;Table;983;1756.59
2015;1;MA;Brazil_State;Production;Wine;3980;6484.87
2015;1;MA;Brazil_State;Production;Sparkling;2581;8403.08
2015;1;MA;Brazil_State;Sales;Table;119;465.73
2015;1;MA;Brazil_State;Sales;Wine;3864;13103.26
2015;1;MA;Brazil_State;Sales;Sparkling;1757;3345.65
2015;2;MA;Brazil_State;Production;Table;883;1814.55
2015;2;MA;Brazil_State;Production;Wine;3792;12860.78
2015;2;MA;Brazil_State;Production;Sparkling;149;257.93
2015;2;MA;Brazil_State;Sales;Table;2405;7556.05
2015;2;MA;Brazil_State;Sales;Wine;161;559.44
2015;2;MA;Brazil_State;Sales;Sparkling;3902;8686.65
2015;3;MA;Brazil_State;Production;Table;2187;4604.92
2015;3;MA;Brazil_State;Production;Wine;2335;4464.18
2015;3;MA;Brazil_State;Production;Sparkling;4872;12838.39
2015;3;MA;Brazil_State;Sales;Table;2715;10853.83
2015;3;MA;Brazil_State;Sales;Wine;4987;14128.18
2015;3;MA;Brazil_State;Sales;Sparkling;2936;8724.98
2015;4;MA;Brazil_State;Production;Table;3954;14270.5
2015;4;MA;Brazil_State;Production;Wine;1738;3031.52
2015;4;MA;Brazil_State;Production;Sparkling;1687;4329.01
2015;4;MA;Brazil_State;Sales;Table;4778;18897.47
2015;4;MA;Brazil_State;Sales;Wine;4132;15526.0
2015;4;MA;Brazil_State;Sales;Sparkling;1940;7613.97
2015;5;MA;Brazil_State;Production;Table;2416;9273.03
